Data columns are Qx - Qy - I(Qx,Qy)

ASCII data created at 12:37 on Feb 15 24 

-13  -13  266657
-12.6232  -13  275721
-12.2464  -13  275313
-11.8696  -13  265072
-11.4928  -13  245356
-11.1159  -13  217272
-10.7391  -13  182644
-10.3623  -13  143935
-9.98551  -13  104112
-9.6087  -13  66477.3
-9.23188  -13  34471.3
-8.85507  -13  11460
-8.47826  -13  528.926
-8.10145  -13  4293.11
-7.72464  -13  24740.3
-7.34783  -13  63116.1
-6.97101  -13  119858
-6.5942  -13  194585
-6.21739  -13  286130
-5.84058  -13  392628
-5.46377  -13  511632
-5.08696  -13  640257
-4.71014  -13  775340
-4.33333  -13  913586
-3.95652  -13  1.05175e+06
-3.57971  -13  1.18668e+06
-3.2029  -13  1.31554e+06
-2.82609  -13  1.43577e+06
-2.44928  -13  1.54517e+06
-2.07246  -13  1.64192e+06
-1.69565  -13  1.72457e+06
-1.31884  -13  1.79198e+06
-0.942029  -13  1.84331e+06
-0.565217  -13  1.87796e+06
-0.188406  -13  1.89556e+06
0.188406  -13  1.89594e+06
0.565217  -13  1.87906e+06
0.942029  -13  1.84508e+06
1.31884  -13  1.79436e+06
1.69565  -13  1.72746e+06
2.07246  -13  1.64521e+06
2.44928  -13  1.54872e+06
2.82609  -13  1.43944e+06
3.2029  -13  1.3192e+06
3.57971  -13  1.1902e+06
3.95652  -13  1.055e+06
4.33333  -13  916506
4.71014  -13  777838
5.08696  -13  642300
5.46377  -13  513207
5.84058  -13  393756
6.21739  -13  286855
6.5942  -13  194974
6.97101  -13  119994
7.34783  -13  63091.6
7.72464  -13  24650.1
8.10145  -13  4227.23
8.47826  -13  566.497
8.85507  -13  11663.6
9.23188  -13  34882.9
9.6087  -13  67116.5
9.98551  -13  104975
10.3623  -13  144998
10.7391  -13  183864
11.1159  -13  218591
11.4928  -13  246709
11.8696  -13  266391
12.2464  -13  276533
12.6232  -13  276783
13  -13  267519
-13  -12.6232  259847
-12.6232  -12.6232  259352
-12.2464  -12.6232  248980
-11.8696  -12.6232  229079
-11.4928  -12.6232  200800
-11.1159  -12.6232  166084
-10.7391  -12.6232  127583
-10.3623  -12.6232  88525.2
-9.98551  -12.6232  52530.7
-9.6087  -12.6232  23399.2
-9.23188  -12.6232  4868.46
-8.85507  -12.6232  380.695
-8.47826  -12.6232  12861.4
-8.10145  -12.6232  44533
-7.72464  -12.6232  96776
-7.34783  -12.6232  170045
-6.97101  -12.6232  263849
-6.5942  -12.6232  376790
-6.21739  -12.6232  506660
-5.84058  -12.6232  650582
-5.46377  -12.6232  805181
-5.08696  -12.6232  966785
-4.71014  -12.6232  1.13159e+06
-4.33333  -12.6232  1.2959e+06
-3.95652  -12.6232  1.45621e+06
-3.57971  -12.6232  1.60939e+06
-3.2029  -12.6232  1.75271e+06
-2.82609  -12.6232  1.88396e+06
-2.44928  -12.6232  2.00135e+06
-2.07246  -12.6232  2.10359e+06
-1.69565  -12.6232  2.18975e+06
-1.31884  -12.6232  2.25921e+06
-0.942029  -12.6232  2.3116e+06
-0.565217  -12.6232  2.34674e+06
-0.188406  -12.6232  2.36452e+06
0.188406  -12.6232  2.36488e+06
0.565217  -12.6232  2.34782e+06
0.942029  -12.6232  2.31334e+06
1.31884  -12.6232  2.26154e+06
1.69565  -12.6232  2.19256e+06
2.07246  -12.6232  2.10679e+06
2.44928  -12.6232  2.00479e+06
2.82609  -12.6232  1.88748e+06
3.2029  -12.6232  1.7562e+06
3.57971  -12.6232  1.6127e+06
3.95652  -12.6232  1.45923e+06
4.33333  -12.6232  1.29854e+06
4.71014  -12.6232  1.13378e+06
5.08696  -12.6232  968475
5.46377  -12.6232  806377
5.84058  -12.6232  651302
6.21739  -12.6232  506956
6.5942  -12.6232  376738
6.97101  -12.6232  263543
7.34783  -12.6232  169590
7.72464  -12.6232  96279.9
8.10145  -12.6232  44099
8.47826  -12.6232  12580.1
8.85507  -12.6232  324.848
9.23188  -12.6232  5087.93
9.6087  -12.6232  23918.4
9.98551  -12.6232  53348.1
10.3623  -12.6232  89613.9
10.7391  -12.6232  128896
11.1159  -12.6232  167556
11.4928  -12.6232  202356
11.8696  -12.6232  230638
12.2464  -12.6232  250465
12.6232  -12.6232  260690
13  -12.6232  260982
-13  -12.2464  244028
-12.6232  -12.2464  234165
-12.2464  -12.2464  214751
-11.8696  -12.2464  186931
-11.4928  -12.2464  152707
-11.1159  -12.2464  114864
-10.7391  -12.2464  76843.3
-10.3623  -12.2464  42544.5
-9.98551  -12.2464  16098.9
-9.6087  -12.2464  1603.42
-9.23188  -12.2464  2855.99
-8.85507  -12.2464  23101.3
-8.47826  -12.2464  64811.1
-8.10145  -12.2464  129515
-7.72464  -12.2464  217694
-7.34783  -12.2464  328750
-6.97101  -12.2464  461037
-6.5942  -12.2464  611978
-6.21739  -12.2464  778216
-5.84058  -12.2464  955836
-5.46377  -12.2464  1.14058e+06
-5.08696  -12.2464  1.32811e+06
-4.71014  -12.2464  1.51419e+06
-4.33333  -12.2464  1.69495e+06
-3.95652  -12.2464  1.86695e+06
-3.57971  -12.2464  2.02738e+06
-3.2029  -12.2464  2.17404e+06
-2.82609  -12.2464  2.30534e+06
-2.44928  -12.2464  2.4203e+06
-2.07246  -12.2464  2.51845e+06
-1.69565  -12.2464  2.59966e+06
-1.31884  -12.2464  2.66412e+06
-0.942029  -12.2464  2.71212e+06
-0.565217  -12.2464  2.74399e+06
-0.188406  -12.2464  2.76002e+06
0.188406  -12.2464  2.76036e+06
0.565217  -12.2464  2.74499e+06
